3217,398,442
6254,826,509
4098,601,118
9777,631,205
285,978,257
35,585,646
9956,838,49
7913,758,70
6763,271,970
4723,690,8
8151,938,137
5745,596,176
4674,400,216
2933,170,746
8712,165,428
7280,321,437
9876,982,128
8749,376,576
2485,626,863
3755,782,412
9584,160,519
3893,944,5
3881,891,908
2435,183,519
9685,121,820
8110,707,238
8453,440,48
8081,318,394
1147,648,231
9921,282,274
2955,626,409
905,7,628
3409,409,6
2555,698,766
8443,739,144
9130,847,722
8446,749,760
4252,856,537
9521,681,317
2029,693,17
2075,316,417
3974,32,692
1227,302,72
303,767,307
7300,121,369
5016,584,976
8353,894,401
2230,336,718
6270,388,892
2801,634,22
4875,408,296
2633,517,705
2212,554,498
8624,851,233
9810,786,451
3499,773,671
4151,509,13
9021,176,143
3000,168,996
9078,128,143
5498,186,716
2116,582,344
528,40,617
8742,33,786
1702,877,328
3481,951,705
655,107,934
6484,698,405
6857,667,167
3678,42,253
1598,641,440
7936,680,898
8510,91,817
6530,923,592
5658,37,324
2090,931,799
7382,386,450
5850,134,781
4882,897,541
3794,811,806
6737,411,778
7301,22,658
581,346,1
6767,335,919
9937,743,573
7520,686,762
392,251,724
8648,41,692
9353,830,533
5454,469,456
5415,603,677
5603,215,264
2771,190,896
8440,826,976
3215,2,681
2319,380,611
7777,306,294
2670,144,938
7539,700,950
6363,718,86
2739,615,775
2078,573,278
9380,493,755
6089,669,575
7687,217,6
7735,288,27
4623,967,507
7355,403,246
5317,88,290
864,783,135
1285,427,342
4541,562,334
1347,294,596
888,937,691
5171,562,14
3176,475,906
1783,467,387
3088,64,19
7329,449,676
6969,103,368
3263,932,35
785,915,834
5061,695,554
4877,343,631
1813,534,183
5428,698,438
9629,330,940
2887,564,216
3801,535,82
30,444,380
7051,366,699
2104,90,725
3054,598,879
5255,515,469
1909,289,76
4583,908,523
7931,937,245
9922,25,9
2458,568,388
2583,232,167
6166,695,262
5047,537,765
3655,283,943
2975,442,775
8296,17,825
1334,122,75
5240,111,307
3994,134,967
8619,894,593
6093,733,202
4579,246,309
1586,203,196
8126,610,291
7405,966,464
949,330,910
951,851,721
8691,245,42
2771,178,434
5475,333,158
8686,118,754
5404,720,243
287,379,389
9311,439,27
8789,638,391
9153,322,731
2589,886,257
6981,764,712
3700,718,921
467,736,629
2392,71,4
9496,719,17
362,691,475
5930,548,487
3251,695,438
2770,430,77
3174,328,403
5237,702,869
5076,410,588
827,193,875
8448,121,81
5708,603,322
392,741,812
2881,407,53
585,316,879
6782,81,953
2533,404,385
3185,417,373
3227,30,8
6170,839,954
2873,525,829
7362,235,172
7947,781,119
6902,278,266
4502,387,496
4465,618,413
9901,478,95
5813,635,855
572,366,935
4146,37,864
5417,412,504
371,324,862
3569,357,179
6819,397,576
5766,234,500
2625,656,594
6228,109,317
1086,277,971
3709,962,809
9391,215,302
1279,443,57
5254,897,689
2839,644,984
7709,275,80
5219,562,674
7744,478,741
6949,549,818
3229,541,139
5035,763,862
6310,222,267
5853,434,903
2505,570,574
6837,983,926
1331,679,97
938,406,51
7741,639,574
5753,887,801
5632,873,800
2894,714,883
4094,419,3
575,434,797
3685,179,932
4592,520,638
2112,671,686
3175,788,395
1069,572,18
6867,262,1
133,480,12
5412,61,900
1249,870,347
4025,101,14
9148,67,726
4683,426,76
1247,841,4
3825,625,780
667,717,949
3591,139,365
8060,307,254
9800,472,805
2759,666,404
3950,466,193
4023,549,875
3300,210,158
6127,334,208
5237,864,967
7937,947,504
5009,847,942
5056,217,955
9880,589,188
523,727,299
1575,877,587
584,886,921
2914,323,814
8122,818,796
3000,94,700
1931,297,61
2819,232,905
5292,996,513
5169,813,97
3722,88,183
7424,476,121
6923,79,280
8067,616,823
7315,723,571
1601,323,8
6393,758,309
6740,147,720
2220,499,468
2236,591,604
3087,645,147
7944,939,923
225,194,384
5277,946,474
7146,807,609
1351,281,599
1513,921,92
9653,983,419
1477,119,795
4355,381,279
5086,252,683
2580,862,204
6527,120,421
3311,24,448
2439,883,192
7448,800,845
4643,583,970
1891,663,992
8492,97,484
1364,417,516
1192,559,366
8479,885,897
625,739,593
9116,417,104
4081,378,3
1606,744,310
7872,82,399
5708,930,233
412,831,843
8841,823,199
5174,74,586
8612,942,635
2048,800,345
1154,517,334
8614,641,27
2730,638,736
7134,660,855
9722,187,187
5669,192,406
467,273,193
2127,89,399
6804,619,541
5002,268,361
3564,638,164
2910,226,53
3135,408,232
1879,755,759
8079,3,179
7853,105,365
6549,727,970
5026,879,989
1169,422,678
9975,568,778
2690,649,422
2636,550,174
9076,576,50
9078,365,969
5451,603,352
7943,435,319
3726,30,485
5071,38,150
6550,27,381
4206,112,598
6055,584,469
4412,916,149
1942,730,507
2684,843,419
4892,137,703
4760,275,843
456,85,901
3383,609,909
4977,421,161
2076,118,416
7078,930,206
2536,85,203
4777,954,859
2529,240,883
3588,751,90
9729,624,642
7101,906,810
2299,266,396
9217,381,108
3557,274,821
5097,665,83
2381,188,245
1903,304,792
4038,635,722
4777,179,774
5469,1000,869
8899,703,116
8430,755,768
8699,52,769
1641,852,999
5788,392,911
9120,428,762
7925,369,41
312,298,346
3180,919,25
1629,26,383
9083,719,556
8218,788,896
8267,623,92
6419,745,99
4681,683,468
4294,690,242
8033,985,834
706,722,231
8242,263,991
5643,369,142
6284,33,541
1070,483,964
4696,708,972
9541,781,234
4262,446,320
3359,780,752
5942,937,737
4243,757,761
9855,820,255
7690,700,123
3081,460,507
6970,235,27
9342,127,857
829,675,407
1329,568,494
9921,830,767
7286,519,805
246,134,717
352,504,786
6186,634,270
7813,991,643
7317,244,996
5857,40,626
7137,881,783
6363,868,986
5300,219,5
1606,516,851
1629,245,381
1168,849,374
309,757,723
9220,746,654
2438,163,98
5316,210,370
5833,555,753
3558,572,35
4183,927,655
4871,800,812
4453,772,784
1307,876,366
2594,480,139
1006,631,877
6623,81,149
8432,86,205
4109,849,36
788,881,113
8529,620,223
7306,341,482
5597,182,526
9293,148,100
2077,231,960
64,437,95
4523,41,888
6106,564,662
1472,822,136
3961,979,725
3592,513,651
9203,454,43
8890,35,210
4132,842,690
4388,527,18
4264,649,467
5421,853,872
6122,539,703
1476,713,428
3106,744,337
6588,874,909
1311,828,180
8471,283,312
4687,903,478
6319,763,807
2564,821,459
2599,570,192
7983,421,324
8542,522,563
1735,240,68
6593,27,700
6469,268,407
9820,988,389
5929,965,341
8940,590,269
5712,913,511
1605,134,339
1492,81,889
9329,939,715
5349,490,606
5169,165,648
9506,260,69
7734,783,561
8669,380,706
1947,357,1000
6521,249,482
5518,541,805
318,648,195
369,383,117
3334,877,911
1150,839,227
509,638,982
289,786,397
747,143,327
8201,66,644
3264,168,430
4812,473,996
6631,338,173
7613,570,754
3831,661,371
1786,175,310
1026,175,619
6826,795,335
5414,847,818
6023,449,124
4555,166,473
9480,657,241
707,509,618
4850,404,172
7798,21,756
8007,472,940
3081,678,618
2338,574,697
3465,861,890
592,107,889
6407,73,294
8215,505,179
9216,402,251
9319,719,411
9958,149,691
8396,145,882
603,217,957
2557,559,61
7958,267,197
219,704,160
7883,743,52
5776,673,529
6247,409,759
1163,209,654
1843,924,900
6085,299,967
7835,450,607
1002,436,195
2208,526,555
1674,855,767
2422,871,230
2526,751,247
6386,889,704
4839,943,365
1431,289,257
4118,747,205
1060,425,227
2743,64,877
9303,930,193
7113,634,229
6000,799,102
5041,179,407
2462,147,416
2340,658,676
1195,49,741
1275,69,137
557,922,594
5926,753,869
7339,108,994
9170,230,76
68,211,688
3052,683,536
7902,703,577
7455,557,440
2261,492,690
2627,580,492
4810,811,398
3424,876,244
2139,271,304
4405,867,936
9811,257,533
9766,563,763
817,90,668
7859,476,220
5438,326,876
8633,896,594
2874,359,658
3308,544,312
4043,833,676
5271,304,344
9276,920,875
5902,715,493
6887,9,154
6617,494,980
9215,496,202
5485,479,458
1656,267,997
1962,634,674
1672,900,140
4324,764,866
5631,601,395
5937,896,388
8762,442,87
3691,244,237
5114,652,950
4227,209,335
6214,860,42
8876,125,948
1986,872,877
6944,734,592
3073,803,254
2049,33,963
7615,930,475
361,46,397
9042,346,407
6079,999,314
3963,417,243
5126,411,522
7817,567,959
8208,153,33
7229,263,394
4588,914,321
3132,330,950
8549,808,72
1975,661,639
888,940,756
9622,950,103
2237,635,19
4660,235,127
3736,468,862
5110,135,260
2246,68,555
9658,487,193
1878,626,410
777,984,554
4568,129,459
187,166,630
923,831,207
8357,521,448
9226,36,918
66,681,569
1151,247,917
8995,782,423
6602,319,471
7041,175,785
1887,971,985
4128,430,679
8995,369,304
3164,924,325
2755,613,470
4249,349,711
5801,456,690
4970,315,904
1895,554,128
8323,944,639
5872,539,982
7510,167,476
7301,22,771
9170,259,6
5026,122,480
2867,328,501
9932,371,537
4340,221,990
1617,679,655
3581,473,914
7901,231,615
9517,938,16
2541,393,501
307,487,88
3138,790,667
4928,884,46
9983,774,362
5413,42,601
8042,352,558
6330,124,405
8303,89,669
9083,390,665
4343,796,777
7153,221,6
5358,99,501
908,1000,538
966,915,615
9855,781,526
3249,693,802
3133,387,348
5663,856,319
1959,931,100
1973,944,602
576,174,309
3845,421,820
4285,135,922
8756,841,970
5130,681,843
6508,319,160
2332,219,189
7733,927,317
7806,5,255
6774,853,480
90,70,633
2781,838,561
6925,583,769
3597,837,692
5380,616,123
5743,633,720
9082,50,771
8730,398,100
2301,4,938
4207,486,81
575,677,976
6330,265,986
4304,899,602
1960,334,267
1520,814,482
4068,219,997
5788,335,379
9540,798,394
7691,281,112
6230,413,58
1428,904,475
740,466,684
8520,72,622
8583,156,242
4146,365,810
43,830,236
4297,23,309
8791,90,194
6738,146,142
9457,576,562
3616,178,822
3259,406,850
8758,448,178
3233,919,989
4987,878,563
5650,432,118
5882,212,735
4217,28,395
8877,776,890
2919,991,30
2859,737,202
4193,898,697
9324,323,668
9205,892,42
8753,73,264
2381,549,612
4001,892,509
4062,601,502
1677,793,848
3124,79,867
619,928,60
6485,96,567
2639,689,44
2118,261,738
3565,184,778
7979,946,272
2654,264,356
2257,672,160
7781,528,492
8960,201,164
7544,935,146
2557,372,223
1373,801,733
1924,305,196
421,596,241
2279,253,960
8513,801,517
5119,551,706
3349,730,652
3392,390,609
4692,887,516
1860,197,357
3255,141,789
3939,974,40
4422,694,897
5835,779,292
3492,28,313
8831,673,527
5099,2,800
6120,576,438
1103,978,263
7330,906,369
4718,686,862
5074,888,440
1405,238,278
9867,301,433
3903,820,178
9253,957,289
2138,717,495
3430,977,47
5003,165,164
2125,65,724
2601,169,581
6384,929,882
8910,926,598
7390,346,853
8227,74,782
6745,933,21
7712,534,937
6702,443,191
7606,721,102
9009,375,429
6580,348,101
5657,299,300
1387,371,596
6510,40,625
117,80,882
1790,157,586
6565,966,270
4814,144,797
5296,545,185
6770,352,124
9213,867,974
3965,488,628
1480,68,567
6306,793,212
8812,415,432
3852,524,705
7873,682,285
1018,47,560
3780,856,653
1322,205,352
239,675,730
3153,529,402
3785,813,850
9307,1000,481
7476,481,692
5121,731,135
1438,690,978
9140,605,449
6530,11,859
6210,755,58
3599,786,75
9803,3,134
765,42,760
9244,377,444
5233,581,890
7466,528,703
9439,824,333
8716,244,978
6543,701,914
183,878,81
1121,542,544
2090,125,404
2469,701,181
410,100,106
9846,330,295
7452,364,282
9510,951,163
5680,156,948
9112,563,19
7878,49,675
2847,838,407
6882,516,355
6424,531,159
8609,152,864
9511,453,64
9828,82,45
6614,93,451
232,175,458
8341,534,649
7414,718,56
7168,252,535
7508,439,965
6650,91,233
2313,258,646
4760,126,273
9128,94,177
7160,215,818
4186,439,316
7377,467,366
6358,798,546
3325,908,205
2270,88,744
6725,244,164
4020,234,956
1776,840,901
2523,422,509
790,49,344
8588,205,379
3404,501,872
8748,312,743
1575,769,429
1547,678,263
3985,401,881
4941,543,915
880,610,608
4573,677,11
473,645,558
5397,226,117
4113,42,251
5415,369,556
6117,995,904
4122,713,226
5764,516,854
2580,472,863
7103,884,140
427,49,682
4470,247,88
6960,32,195
2723,114,423
9775,936,608
5880,85,516
7695,264,148
8912,475,699
5093,662,309
9756,985,603
9023,243,591
3326,745,773
6639,468,626
8312,685,535
9946,384,823
9608,772,951
6008,583,766
6834,299,591
8119,321,183
1541,681,101
4363,48,658
7498,259,282
1727,794,816
4722,346,577
5702,232,514
8615,179,792
4934,593,134
9623,358,780
5180,524,894
2295,770,49
1358,263,123
8289,254,348
4807,804,726
1377,69,526
1931,281,193
3956,655,458
6480,57,892
789,355,575
528,136,89
4432,777,355
7648,872,449
73,832,532
8278,201,659
165,133,455
8984,522,217
2182,708,585
1976,493,528
7508,955,888
6186,668,503
9713,824,221
5156,276,428
3057,589,67
1658,100,45
6192,57,804
3856,523,329
7154,106,10
9366,152,563
2391,845,319
4689,558,64
9669,707,229
424,163,348
1682,554,572
7442,848,210
3981,654,487
6250,218,409
4299,232,683
4150,309,726
67,905,544
4871,823,439
2155,957,991
4925,852,601
9004,314,648
4400,983,936
5610,747,630
8090,999,393
3185,497,292
1378,910,735
5954,944,833
909,19,197
2301,855,585
3936,757,829
7551,2,681
4212,742,835
6639,858,321
9585,512,910
7714,698,879
6140,261,238
815,759,933
8201,925,154
3801,127,520
6234,352,666
7418,64,673
5647,644,336
6782,701,993
5296,977,699
1050,860,899
2997,584,639
16,316,700
6623,708,114
9570,20,639
2645,380,596
8916,891,476
6924,773,589
16,665,180
4036,877,277
340,140,685
4002,704,173
495,80,63
6566,302,55
8838,874,306
1633,708,333
3718,423,282
1316,715,404
2592,980,670
969,970,642
5140,245,697
1921,211,553
6635,760,467
7673,460,505
2412,973,396
5493,506,382
2565,482,315
342,29,578
8780,717,893
1896,234,512
3256,650,85
3327,438,692
5248,333,537
3248,658,182
7781,621,422
8873,684,416
1290,675,818
5059,986,525
8718,858,119
4391,918,42
7544,348,265
5442,388,179
4361,396,661
5109,808,702
6764,326,780
594,228,478
69,376,310
4512,608,19
9825,902,801
875,470,431
4389,793,236
7285,411,583
7689,515,697
2939,785,389
9111,489,424
5887,474,795
8363,34,867
4746,760,528
2672,980,194
5071,28,528
9744,671,393
754,938,245
1691,382,708
6772,659,832
7733,565,412
9035,778,688
6239,866,646
7582,933,403
5149,45,5
1604,803,71
4459,228,691
4845,983,365
5402,824,302
8567,891,640
4992,400,668
9927,295,569
296,895,440
4393,493,266
4078,471,916
3923,386,917
9515,61,226
3671,841,144
7479,412,131
9742,538,241
7692,885,8
9599,981,691
7226,177,761
1092,323,833
3445,186,665
785,512,185
4095,446,902
9654,197,619
4806,736,420
6495,292,487
4887,805,393
5948,899,841
473,628,622
2869,718,779
3345,687,678
523,106,403
8218,875,858
7802,651,32
5872,318,413
3844,967,398
8615,881,502
6638,877,311
6006,537,441
6324,988,514
6742,171,234
4195,665,579
8607,290,340
6680,211,519
6312,56,432
3002,478,556
9926,479,346
6006,806,497
253,858,891
3338,233,618
8786,307,956
2430,781,430
335,76,643
2081,677,489
252,926,118
8702,283,834
4326,885,295
8904,391,605
3415,186,877
8602,104,126
5531,655,441
7040,973,120
6935,525,240
6501,854,629
8475,517,877
462,454,673
4531,883,329
6406,770,8
9211,50,402
2212,822,820
2025,433,16
4391,706,744
6529,40,810
1816,836,571
5116,580,434
1252,68,128
2008,210,492
8935,995,343
2704,863,137
4948,233,334
9614,838,413
5629,275,714
7266,976,859
8405,529,187
524,862,604
6830,812,320
3645,188,25
8106,808,679
2574,541,769
5950,310,344
522,810,180
3282,325,634
4168,638,253
7565,748,393
2926,306,329
5933,95,752
5052,16,878
3411,903,58
2947,741,754
2793,991,541
9672,761,879
2423,450,793
2281,220,712
4519,612,449
4947,400,625
2386,522,82
167,488,378
4562,822,123
5391,191,187
7486,763,44
65,111,536
4000,363,409
3810,852,465
7507,341,192
6183,148,608
3466,374,112
4829,854,994
7213,615,754
2070,506,582
1411,750,519
6569,654,646
8310,840,602
3476,6,396
5237,418,871
7926,562,217
3554,132,35
8469,752,211
7054,876,360
3567,652,478
3340,839,986
911,875,298
4842,653,185
5786,841,14
1588,340,545
814,432,343
5351,706,61
1662,159,67
5746,537,382
233,564,98
6401,400,649
2455,311,700
8989,167,9
1710,353,380
6053,590,202
1179,297,420
2353,143,526
1543,812,259
4031,757,40
1632,760,543
926,689,656
2775,263,232
4664,412,441
6883,510,562
6996,805,847
5789,875,468
8245,278,617
3559,904,180
6430,470,666
9458,748,859
5457,613,480
5803,225,342
8774,333,508
6869,382,142
7035,414,388
6663,542,632
9690,478,867
5859,10,398
3566,585,854
262,21,881
1672,482,302
2101,721,642
3005,686,723
2306,995,668
9070,267,320
9661,829,0
9758,171,419
3682,965,906
7536,377,665
9755,119,156
6796,62,574
1296,533,693
317,998,517
966,443,70
133,211,272
6242,781,65
563,24,274
7866,812,104
3829,847,601
8869,727,109
1023,617,74
3385,156,819
981,923,930
4628,839,652
8768,45,775
3012,141,416
911,803,632
251,809,51
4085,302,706
413,116,970
7800,202,562
9266,960,949
2322,590,781
8907,452,991
2683,416,559
6748,80,499
1386,744,746
9773,352,193
5314,21,429
4843,297,640
1176,725,864
1106,189,572
8982,823,205
1320,195,865
1715,816,713
293,413,537
7416,29,410
4978,261,425
3993,729,795
2806,263,50
2002,781,449
7537,623,437
1786,589,737
2315,857,531
3734,835,599
2775,315,432
7061,199,358
9960,181,504
4624,245,863
5793,787,946
4655,387,39
9498,548,247
3914,809,162
4249,300,23
7854,8,714
515,567,758
9406,112,524
8613,965,338
9137,490,303
9116,538,16
9942,758,348
4986,206,541
3431,621,206
1488,465,202
306,405,734
1759,33,986
1516,884,860
9180,711,555
8524,880,31
1758,917,78
2291,923,627
9011,203,669
9560,150,103
5474,449,587
2890,795,400
6551,156,134
4997,10,715
3768,21,860
4253,654,496
4355,209,660
4703,816,859
8495,578,750
6136,777,844
4012,173,364
2699,239,944
5760,788,243
2627,836,562
291,737,639
7423,466,212
1282,59,292
4976,942,164
8904,893,406
2559,117,452
78,709,532
2206,436,412
2474,861,816
5556,985,120
9813,80,316
3048,542,193
6267,967,710
5310,816,959
6333,453,332
5005,703,222
309,925,439
7272,666,810
7092,516,507
6393,464,626
6717,181,46
524,834,167
4457,208,978
4635,635,500
4846,803,172
3483,233,500
9517,156,297
2016,286,432
4041,726,630
6926,12,829
3673,162,206
5664,916,988
8975,333,966
8547,109,496
7065,371,336
6939,385,809
794,791,775
3493,139,874
5517,845,571
9986,522,165
3147,671,186
2285,526,273
4916,640,984
7560,193,544
6581,98,732
2905,547,984
3498,24,889
2063,707,584
3423,442,280
8997,962,135
3441,468,241
3625,154,539
9438,922,587
1879,312,581
835,271,514
8261,891,760
2034,528,827
2564,811,658
2607,520,4
7763,436,422
373,300,748
7442,713,797
1385,572,773
5613,181,613
3494,443,605
7662,168,922
1055,859,130
7391,443,271
2301,536,922
1880,814,321
3409,77,235
6067,657,315
5350,834,194
8698,444,353
7332,401,664
8901,223,405
2257,630,174
8239,46,445
4293,113,334
5609,335,572
170,299,571
6713,800,916
8343,592,40
451,249,284
3804,226,773
3268,96,10
9710,377,975
4946,856,412
9190,1,1000
9890,327,340
3670,353,488
5833,73,918
4773,750,751
7138,513,927
6725,112,717
9420,154,267
7680,716,596
8257,580,360
8047,771,755
1947,174,656
375,504,588
1032,27,845
1096,6,787
8011,178,895
6647,522,397
9620,752,241
5248,801,765
7172,91,582
5982,46,387
8209,172,209
4643,888,419
9467,221,6
6612,979,780
720,754,321
1905,626,558
4849,753,397
9246,85,907
2328,29,966
5455,330,238
1781,654,412
7279,761,867
9322,646,644
3748,200,703
164,767,918
7593,141,220
6100,262,303
2822,735,256
9824,236,138
5150,827,193
2064,386,513
9760,422,92
7107,20,689
9925,358,507
7388,551,758
993,302,186
2937,99,461
5402,489,780
8958,512,352
2773,450,736
6093,172,661
3938,63,95
7934,298,975
679,845,774
5680,784,979
5713,982,239
22,60,949
525,875,187
9099,74,241
8471,826,589
8695,362,877
8522,121,664
9563,952,431
3197,727,974
8260,410,446
1403,289,501
8444,832,967
8808,680,943
6722,931,799
1567,200,767
5517,7,703
8696,709,523
1396,140,419
4586,503,207
5335,89,498
3277,605,626
6140,424,233
4794,155,203
824,822,319
9866,17,256
7791,158,173
9445,683,927
5112,566,784
2091,965,435
5598,714,643
571,682,530
3063,960,938
8688,180,719
5445,129,325
6249,492,482
6015,912,406
237,999,843
1107,500,881
5702,33,967
9618,761,757
7141,389,611
1277,87,282
572,808,699
5019,791,664
5249,115,986
4098,656,475
3972,231,244
9578,399,401
4670,804,655
3614,491,299
3525,486,730
8915,331,590
3013,995,173
1532,883,138
1007,947,883
8864,617,155
2473,68,512
3528,769,261
8880,422,728
4810,217,137
6948,181,976
9209,585,853
3635,987,594
7280,534,59
9429,774,875
8784,723,9
5770,235,775
3562,156,251
4017,956,616
3072,47,84
6548,210,547
6757,469,553
5683,83,425
5040,737,425
7412,714,842
8648,831,870
9477,768,615
5258,335,246
1706,814,911
7640,635,297
8672,441,40
8642,525,817
482,377,503
5768,817,879
5964,313,290
6349,68,627
4934,455,631
3824,141,707
4003,112,199
455,845,203
3798,631,810
4080,979,248
6078,490,253
4566,417,939
5933,363,594
7717,150,819
7609,155,944
2497,383,704
1133,13,404
8820,848,762
3423,237,811
7383,866,333
1669,465,371
7343,769,528
4518,356,597
1718,263,212
3345,158,466
226,195,424
1018,5,446
4012,15,767
3726,607,823
4341,565,438
6155,835,142
3501,566,66
9064,999,277
8880,972,39
2770,860,451
9992,169,704
4981,227,892
9198,998,386
5096,928,509
2796,800,111
7519,460,542
4440,383,934
3294,345,498
3611,973,972
3205,813,832
4168,41,877
7381,579,680
5689,704,941
4456,914,956
8832,161,610
2663,945,88
4813,488,583
3513,153,440
8757,874,402
8223,827,844
2880,33,310
9623,240,9
2753,727,471
9637,765,201
1175,378,611
9808,146,280
7473,803,415
7859,763,36
6613,447,160
726,867,86
6066,110,338
9709,286,659
1179,644,380
8354,421,45
5124,790,974
3111,846,934
8264,920,470
1759,473,413
8176,728,636
8326,852,887
8431,559,105
7989,190,471
479,349,320
6053,603,50
5037,715,863
5358,48,906
3535,18,825
7479,632,661
2346,894,891
8798,40,835
1573,150,359
6405,402,200
2718,291,175
1852,358,497
4767,625,778
7835,298,41
3014,29,604
7036,893,983
5299,25,510
7002,244,141
5094,294,652
3493,310,272
5562,513,373
4765,78,270
4875,534,690
3835,27,730
1046,179,367
6340,913,404
3157,666,22
939,477,214
5452,103,195
305,646,977
2839,369,720
7014,598,280
1702,832,164
6092,763,557
9140,923,834
159,551,144
7499,423,350
4551,329,418
7333,98,364
9069,478,50
9497,190,485
8099,863,40
509,701,636
7859,830,591
182,392,143
5168,683,606
1392,968,862
1429,58,792
2712,294,396
2244,990,483
247,68,439
3525,334,211
309,877,445
3239,561,834
3070,359,721
1306,159,321
5683,362,141
5439,728,4
5789,870,16
2132,196,805
9990,396,99
4707,17,793
9362,773,583
5654,91,585
5147,69,771
5794,437,621
290,36,531
2171,436,33
7943,388,84
7621,119,732
534,177,144
8784,105,160
9916,191,391
6269,874,734
7010,711,994
8887,315,687
2885,883,662
2567,586,38
9100,148,917
1240,165,545
5547,593,13
4617,312,731
5852,840,975
6614,473,548
8574,735,268
6852,675,864
7678,109,542
854,575,334
471,785,532
3932,557,684
2484,548,268
887,732,136
7214,724,519
2918,967,614
5506,761,808
548,690,742
1701,878,835
156,151,34
4056,825,297
6490,950,248
9699,955,388
7284,61,504
9625,33,103
6289,316,776
799,726,491
6964,672,90
9960,689,86
7954,920,695
7377,358,129
7879,997,352
6397,700,210
1865,896,904
1890,857,280
8737,17,443
7964,778,897
6860,319,23
1945,967,902
6098,111,383
9540,412,431
9216,990,408
7261,146,238
1198,647,419
8838,896,440
5622,348,170
945,789,298
8390,112,815
4191,601,396
266,509,526
7086,96,891
8935,487,385
8313,891,407
7458,20,655
6249,996,653
3802,544,636
5301,264,894
6355,506,55
602,674,575
6156,631,65
2500,177,348
6354,815,919
1679,699,479
86,46,20
2791,569,391
882,287,632
927,713,326
6096,480,266
808,718,552
7325,907,521
2303,399,215
9999,947,346
1423,196,515
8010,753,751
6225,839,965
5752,889,753
5609,579,725
2793,329,347
8766,344,670
9222,585,662
9790,882,694
8966,224,12
7099,123,528
4187,327,319
349,716,777
1120,493,419
8292,392,113
7708,237,584
218,796,88
1455,678,672
752,661,679
7400,915,455
4032,817,498
2874,586,622
9668,679,515
5314,515,81
7753,725,45
1502,758,92
4291,385,548
4435,644,973
5348,382,674
4194,629,948
5949,696,789
3427,817,321
1230,363,840
1279,999,368
7292,451,288
2209,402,368
7274,550,361
644,920,372
8710,854,857
2486,520,980
6717,138,551
3122,529,789
6098,986,912
477,1,107
6775,111,640
4025,459,77
7160,63,208
6108,617,661
584,275,504
6577,596,819
1153,304,249
552,426,0
9887,668,150
9220,199,56
4578,966,79
5631,832,568
6886,474,900
2487,376,393
3665,943,773
7164,700,280
343,214,791
1748,80,776
880,971,202
5820,875,470
6852,999,380
8812,198,891
7117,860,632
1000,94,481
1759,494,97
1562,479,273
1698,229,804
8493,992,203
697,17,364
2158,627,444
3546,116,194
1775,132,65
624,302,523
6800,517,884
8103,698,525
7803,521,365
8632,372,643
3823,580,241
2350,406,888
2409,109,494
4885,151,846
8202,800,308
5559,764,626
7332,104,265
4833,174,380
312,909,255
7937,825,752
6307,472,439
6162,489,547
7317,600,888
7923,348,74
6489,240,562
7128,605,543
6936,938,638
9977,129,159
2613,810,263
3425,311,39
4529,782,606
5794,515,585
3880,907,889
3692,343,892
4818,777,295
4549,300,386
53,647,214
4110,381,487
7083,640,81
5669,186,124
3855,788,903
9721,381,49
220,872,989
9844,879,457
3617,697,161
579,936,143
4093,628,742
198,776,798
3088,27,376
4874,547,37
8853,916,952
7010,54,376
636,80,92
2279,86,559
6834,303,425
5989,836,395
9185,933,502
3383,752,509
3735,475,561
5598,521,398
6308,900,388
7996,18,279
3080,792,577
2763,141,660
4050,527,908
7194,375,223
804,878,305
5419,413,895
2275,428,199
526,197,123
1665,477,732
5680,26,174
5280,842,505
7526,864,887
9173,364,888
6412,351,203
1164,50,212
416,792,552
5891,622,672
6561,244,227
7197,407,84
8902,346,414
2124,459,355
4500,510,55
6356,102,993
1550,998,391
1925,152,842
7098,580,579
835,645,307
5318,488,849
7949,246,759
921,973,448
4756,656,568
1672,894,12
4775,980,475
2345,856,110
6685,656,124
3768,694,90
2618,198,611
758,36,452
5572,9,551
1836,155,774
3038,170,953
8001,863,180
9117,55,650
7077,898,245
5543,896,2
6349,908,441
5515,192,601
2466,564,765
4868,26,801
7272,524,489
7322,53,789
1626,344,867
4221,187,203
8487,36,285
7512,934,85
9922,680,235
1807,698,746
4214,482,785
4476,91,523
1836,219,806
9718,732,956
9492,361,907
391,451,901
3819,84,250
2535,846,627
8174,270,757
323,498,939
1841,911,885
4734,618,546
6796,176,968
2165,634,41
9801,780,218
8732,733,812
3998,420,708
7318,210,393
3992,619,353
4547,438,516
1576,597,261
3033,622,666
7967,382,654
3400,465,303
1520,598,851
8439,811,396
729,662,440
2296,913,673
6094,952,390
1366,492,736
7619,477,62
373,439,872
4151,679,426
1463,113,645
3903,700,963
1917,210,469
4408,629,584
812,205,505
8829,38,77
3016,603,359
5867,965,4
5453,185,322
9061,325,525
928,468,967
9989,393,908
1115,509,27
3241,584,288
1021,773,14
9758,916,281
1756,604,309
6226,21,294
6164,826,794
6561,604,640
9473,125,467
1376,978,926
5210,326,400
6928,799,696
1105,16,26
71,666,11
7890,880,889
502,170,925
5437,405,290
2187,60,335
5098,499,429
3292,595,801
3223,134,266
3523,301,722
8096,402,33
4895,555,146
5370,753,14
2008,191,746
9769,65,866
95,770,536
6758,335,519
818,948,482
4301,824,246
571,203,216
8224,943,184
6065,471,273
600,954,4
3313,839,716
4128,267,367
8802,900,966
9386,577,791
